Title,Ingenio,URL,Authors,Abstract,Year
Approaches to Selection and their Effect on Fitness Modelling in an Estimation of Distribution Algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000263406501148,"Brownlee, AEI, McCall, JAW, Brown, DF","Selection is one of the defining characteristics of an evolutionary algorithm, yet inherent in the selection process is the loss of some information from a population. Poor solutions may provide information about how to bias the search toward good solutions. Many Estimation of Distribution Algorithms (EDAs) use truncation selection which discards all solutions below a certain fitness, thus losing this information. Our previous work on Distribution Estimation using Markov networks (DEUM) has described an EDA which constructs a model of the fitness function; a unique feature of this approach is that because selective pressure is built into the model itself selection becomes optional. This paper outlines a series of experiments which make use of this property to examine the effects of selection on the population. We look at the impact of selecting only highly fit solutions, only poor solutions, selecting a mixture of highly fit and poor solutions, and abandoning selection altogether. We show that in some circumstances, particularly where some information about the problem is already known, selection of the fittest only is suboptimal.",2008
The limitations of distribution sampling for linkage learning,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053700048,"Coffin, DJ and Smith, RE","This paper investigates the performance of estimation of distribution algorithms (EDAs) over binary test problems containing parity functions. We describe two test problems; the concatenated parity function (CPF), and the concatenated parity/trap function (CP/TF). Although these functions are separable, with bounded complexity and uniformly scaled sub-function contributions, the hierarchical Bayesian Optimization Algorithm (hBOA) scales exponentially on both. hBOA is able to solve large CPFs with small population sizes when it is unable to solve them with larger population sizes.|We argue that test problems containing parity functions are hard for EDAs because there are no interactions in the contribution to fitness between any strict subset of a parity function's bits. This means that as population sizes increase the dependency between variable values for any strict subset of a parity function's bits decreases. Unfortunately most EDAs including hBOA search for their models by looking for dependencies between pairs of variables (at least at first).|We make suggestions on how EDAs could be adjusted to handle parity problems, but also comment on the apparently inevitable computational cost.",2007
Maximizing Nash Social Welfare Based on Greedy Algorithm and Estimation of Distribution Algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:001366893000001,"Liao, WZ, Jin, YZ, Xia, XY","The Nash social welfare (NSW) problem is relevant not only to the economic domain but also extends its applicability to the field of computer science. However, maximizing Nash social welfare is an APX-hard problem. In this study, we propose two approaches to enhance the maximization of Nash social welfare. First, a general greedy algorithm (GA) capable of addressing the Nash social welfare problem for both agents with identical and differing valuations was presented. It is proven that the proposed algorithm aligns with the previous greedy algorithm when all agents possess identical valuations. Second, an innovative method for solving the Nash social welfare problems using evolutionary algorithms was developed. This approach integrates the Estimation of Distribution Algorithms (EDAs) with neighborhood search techniques to improve the maximization process of Nash social welfare. Finally, the proposed algorithms were implemented across a range of instances with the objective of maximizing Nash social welfare. The experimental results indicate that the approximation solutions derived from the Estimation of Distribution Algorithm outperform those obtained via the greedy algorithm.",2024
MODIFIED UNIVARIATE MARGINAL DISTIBUTION ALGORITHM COMBINATION WITH EXTREMAL OPTIMIZATION AND LEARNING AUTOMATA,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000307481500129,"Hashemi, M and Meybodi, MR","UMDA algorithm is a type of Estimation of Distribution Algorithms. This algorithm has better performance compared to others such as genetic algorithm in terms of speed, memory consumption and accuracy of solutions. It can explore unknown parts of search space well. It uses a probability vector and individuals of the population are created through the sampling. Furthermore, EO algorithm is suitable for local search of near global best solution in search space, and it does not stuck in local optimum. Hence, combining these two algorithms is able to create interaction between two fundamental concepts in evolutionary algorithms, exploration and exploitation, and achieve better results of this paper is used adaptive version of tau -EO algorithm called EO-LA. In this method the task of choosing a replacement component is assigned to Learning Automata. During the implementation of this algorithm, according to the suitability of produced solutions, feedback signals are sent to Learning Automata until adapt selected replacement component well. In this paper, results represent the better performance of the proposed algorithm (combination of three methods) on a Graph Bi-partitioning, NP-hard problem.",2012
Estimating distributions in genetic algorithms,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000188096800065,"Dikmen, O, Akin, HL and Alpaydin, E","The canonical operators of genetic algorithms, i.e., mutation and crossover, have nondeterministic effects on the population. They use information from only one or two fit individuals and risk deforming the chromosomes of fit individuals and cause an interruption in the progression. Estimation of Distribution Algorithms (EDAs) use probabilistic models rather than mutation and crossover, to guide the progression of genetic algorithms by placing a density over all fit individuals and sampling from this density. EDA therefore makes better use of the fitness information of the previous generation and promise faster convergence without losing any schemata. We consider parametric, nonparametric, and semiparametric models for density estimation in the EDA template with continuous genes. We compare these methods with standard backpropagation and GA proper in the problem of training a multilayer perceptron which is a complex nonlinear estimator. Our results indicate that our algorithms perform definitely better than the proper genetic algorithm (GA) on every problem and can find better solutions than those of backpropagation in training a MLP.",2003
Estimation of Distribution Algorithm for Autonomous Underwater Vehicles Path Planning,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000460424800053,"Liu, RD, Zhan, ZH, Zhang, J","Path planning is that given the start point and target point, finding out a shortest or smallest cost path. In recent years, more and more researchers use evolutionary algorithms (EAs) to solve path planning problems, such as genetic algorithms (GAs) and particle swarm optimization (PSO). Estimation of distribution algorithms (EDAs) belong to a kind of EAs that can make good use of global statistic information of the population. However, EDAs are seldom used to solve path planning problems. In this paper, we propose an EDA variant named adaptive fixed-height histogram (AFHH) algorithm to make path planning for autonomous underwater vehicles (AUVs). The proposed AFHH algorithm can adaptively shrink its search space to make good use of computational resource. We use a regenerate approach to avoid getting stuck in local optimum. We also measure the ability of fixed-height histogram (FHH) algorithm for path planning. We simulate a 3-D environment to measure the ability of the proposed AFHH algorithm. The results show that AFHH has a good convergence rate and can also get better performance.",2018
Detecting General Problem Structures with Inductive Linkage Identification,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000399726300078,"Huang, YW and Chen, YP","Genetic algorithms and the descendant methods have been deemed robust, effective, and practical for the past decades. In order to enhance the features and capabilities of genetic algorithms, tremendous effort has been invested within the research community. One of the major development trends to improve genetic algorithms is trying to extract and exploit the relationship among decision variables, such as estimation of distribution algorithms and perturbation-based methods. In this study, we make an attempt to enable a perturbation-based method, inductive linkage identification (ILI), to detect general problem structures, in which one decision variable can link to an arbitrary number of other variables. Experiments on circular problem structures composed of order-4 and order-5 trap functions are conducted. The results indicate that the proposed technique requires a population size growing logarithmically with the problem size as the original ILI does on non-overlapping building blocks as well as that the population requirement is insensitive to the problem structure consisting of similar substructures as long as the overall problem size is identical.",2010
Many Independent Objective Estimation of Distribution Search for Android Testing,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:001315651000003,"Auer, M, Strobl, A and Fraser, G","Search-based test generation techniques have shown promising results when applied to Android. The most common approach is to use genetic algorithms, but defining adequate crossover and mutation operators is challenging for Android testing: The actions that form tests are often state-dependent, which implies that they cannot be arbitrarily re-arranged without leading to non-executable tests. In this paper, we therefore investigate the use of estimation of distribution algorithms (EDAs), which are search algorithms where probability distributions over the input space are adapted and sampled instead of using explicit variation operators. We introduce MIOEDA, a many-objective search algorithm that integrates the Many Objective Independent (MIO) search algorithm, which was specifically designed for test generation, with estimation of distribution search, thus enabling the search for code coverage without requiring classical variation operators. Using our implementation of MIOEDA as part of the open source Android test generator MATE for an evaluation study on 100 Android apps demonstrates that MIOEDA can serve as a successful replacement of search algorithms based on traditional variation operators.",2024
Multivariate Cauchy EDA Optimisation,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000345286100054,"Sanyang, ML and Kaban, A","We consider Black-Box continuous optimization by Estimation of Distribution Algorithms (EDA). In continuous EDA, the multivariate Gaussian distribution is widely used as a search operator, and it has the well-known advantage of modelling the correlation structure of the search variables, which univariate EDA lacks. However, the Gaussian distribution as a search operator is prone to premature convergence when the population is far from the optimum. Recent work suggests that replacing the univariate Gaussian with a univariate Cauchy distribution in EDA holds promise in alleviating this problem because it is able to make larger jumps in the search space due to the Cauchy distribution's heavy tails. In this paper, we propose the use of a multivariate Cauchy distribution to blend together the advantages of multivariate modelling with the ability of escaping early convergence to efficiently explore the search space. Experiments on 16 benchmark functions demonstrate the superiority of multivariate Cauchy EDA against univariate Cauchy EDA, and its advantages against multivariate Gaussian EDA when the population lies far from the optimum.",2014
A distribution evolutionary algorithm for the graph coloring problem,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:001001191100001,"Xu, YJ, Cheng, HB, Xie, CW","Graph coloring is a challenging combinatorial optimization problem with a wide range of applications. In this paper, a distribution evolutionary algorithm based on a population of probability model (DEA-PPM) is developed to address it efficiently. Unlike existing estimation of distribution algorithms where a probability model is updated by generated solutions, DEA-PPM employs a distribution population based on a novel probability model, and an orthogonal exploration strategy is introduced to search the distribution space with the assistance of an refinement strategy. By sampling the distribution population, efficient search in the solution space is realized based on a tabu search process. Meanwhile, DEA-PPM introduces an iterative vertex removal strategy to improve the efficiency of k-coloring, and an inherited initialization strategy is implemented to address the chromatic number problem well. The cooperative evolution of the distribution population and the solution population leads to a good balance between exploration and exploitation. Numerical results demonstrate that the DEA-PPM of small population size is competitive to the state-of-the-art metaheuristics.",2023
Evolving Mixtures of n-gram Models for Sequencing and Schedule Optimization,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000358196900031,"Chuang, CY and Smith, SF","In this paper, we describe our work on Estimation of Distribution Algorithms (EDAs) that address sequencing problems, i.e., the task of finding the best ordering of a set of items or an optimal schedule to perform a given set of operations. Specifically, we focus on the use of probabilistic models that are based on n-gram statistics. These models have been used extensively in modeling statistical properties of sequences. We start with an EDA that uses a bigram model, then extend this scheme to higher-order models. However, directly replacing the bigram model with a higher-order model often results in premature convergence. We give an explanation on why this is the case along with some empirical support for our intuition. Following that, we propose a technique that combines multiple models of different orders, which allows for smooth transition from lower-order models to higher-order ones. Furthermore, this technique can also be used to incorporate other heuristics and prior knowledge about the problem into the search mechanism.",2014
Mutation Hopfield neural network and its applications,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000284511100006,"Hu, LH, Sun, FC, Zhang, XJ","In this paper, a new operator is proposed to optimize the traditional Hopfield neural network (HNN). The key idea is to incorporate the global search capability of the Estimation of Distribution Algorithms (EDAs) into the HNN, which typically has a powerful local search capability and fast operation. On account of this property of the EDA, our proposed algorithm also exhibits a powerful global search capability. In addition, the possible infeasible solutions generated during the re-sampling period of the EDA are eliminated by the HNN. Therefore, the merits of both these methods are combined in a unified framework. The proposed model is tested on a numerical example, the max-cut problem. The new and optimized model yielded a better performance than certain traditional intelligent optimization methods, such as HNN, genetic algorithm (GA). The proposed mutation Hopfield neural network (MHNN) is also used to solve a practical problem, aircraft landing scheduling (ALS). Compared with first-come-first-served sequence, MHNN sequence reduces both total landing time and total delay. (C) 2010 Elsevier Inc. All rights reserved.",2011
Inferior Solutions in Gaussian EDA: Useless or Useful?,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700040,"Liang, YS, Ren, ZG, Hossain, MM","Estimation of distribution algorithms (EDAs) are a special class of model-based evolutionary algorithms (EAs). To improve the performance of traditional EDAs, many remedies were suggested, which mainly focused on estimating a suitable probability distribution model with superior solutions. Different from existing research ideas, this paper tries to enhance EDA by exploiting the potential value of inferior solutions, where Gaussian EDA is taken as an example. It will be shown that, after a simple repair operation, inferior solutions could be surprisingly useful in adjusting the covariance matrix of Gaussian model, then a better search direction and a more proper search scale can be obtained. Since the aim of Inferior Solution Repairing (ISR) operator is not to directly improve the quality of inferior solutions, but to make them closer to superior ones, it can be implemented in a simple way. Combining ISR and traditional Gaussian EDA, a new EDA variant named ISR-EDA is developed. Comparison with existing EDAs and some other state-of-the-art EAs on benchmark functions demonstrates that ISR-EDA is efficient and competitive.",2017
Covariance matrix repairing in Gaussian based EDAs,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053700055,"Dong, WS and Yao, X","Gaussian models are widely adopted in continuous Estimation of Distribution Algorithms (EDAs). In this paper, we analyze continuous EDAs and show that they don't always work because of computation error: covariance matrix of Gaussian model can be ill-posed and Gaussian based EDAs using full covariance matrix will fail under specific conditions. It is a universal problem that all existing Gaussian based EDAs using full covariance matrix suffer from. Through theoretical analysis with examples of simulated data and experiments, we show that the ill-posed covariance matrix strongly affects those EDAs. This paper proposes a Covariance Matrix Repairing (CMR) method to fix ill-posed covariance matrix. CMR significantly improves the robustness of EDAs. Even some EDA's performance that was previously thought inefficient can be improved surprisingly with the help of CMR. CMR can also guarantee those EDAs to be used with small scale of population (but still should be large enough to find the global optimum) to accelerate the convergence rate while maintaining the quality of solutions.",2007
Experimental comparisons with respect to the usage of the promising relations in EDA-based causal discovery,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000431663600005,"Ko, S, Lim, H, Kim, DW","A Bayesian network is a promising probabilistic model to represent causal relations between nodes (random variables). One of the major research issue in a Bayesian network is how to infer causal relations from a dataset by constructing better heuristic learning algorithms. Many kinds of approaches were so far introduced, and estimation of distribution algorithms (EDAs) are one of the promising causal discovery algorithms. However, the performance of EDAs is considerably dependent on the quality of the first population because new individuals are reproduced from the previous populations. In this paper, we introduce a new initialization method for EDAs that extracts promising candidate causal relations based on causal scores. Then, we used the promising relations to construct a better first population and to reproduce better individuals until the learning algorithm is terminated. Experimental results show that EDAs infer a more number of correct causal relations when promising relations were used in EDA based structure learning. It means that the performance of EDAs can be improved by providing better local search space, and it was the promising relations in this paper.",2018
Use Model Building On Discretization Algorithms For Discrete EDAs To Work On Real-Valued Problems,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000356684603061,"Su, YE and Yu, TL","Discretization algorithms have been combined with discrete estimation of distribution algorithms (EDAs) to work on real-valued problems. Existing discretization algorithms, such as the fixed-height histogram (FHH) and the split-on-demand (SoD), utilize merely densities of selected chromosomes to build next-generation population, and therefore have limited exploration. This paper adds the concept of model building to FHH and SoD to solve these problems. The model utilizes a variety of information from selected chromosomes to improve the abilities of FHH and SoD to identify promising regions for future exploration. Specifically, a model of expected values of selected chromosomes is combined with FHH and SoD to form expected-value FHH and expected-value SoD. The expected-value-discretization algorithms outperform their original versions on an exploration test function as well as the 25 benchmark functions used in the SoD paper. This paper also introduces a model of differential-expected-value of selected chromosomes. The differential-expected-value FHH and differential-expected-value SoD outperform their expected-value versions when tested on the exploration test function and the 25 benchmark functions.",2014
Discrete Mutation Hopfield Neural Network in Propositional Satisfiability,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000502288700130,"Kasihmuddin, MSM, Mansor, MA, Sathasivam, S","The dynamic behaviours of an artificial neural network (ANN) system are strongly dependent on its network structure. Thus, the output of ANNs has long suffered from a lack of interpretability and variation. This has severely limited the practical usability of the logical rule in the ANN. The work presents an integrated representation of k-satisfiability (kSAT) in a mutation hopfield neural network (MHNN). Neuron states of the hopfield neural network converge to minimum energy, but the solution produced is confined to the limited number of solution spaces. The MHNN is incorporated with the global search capability of the estimation of distribution algorithms (EDAs), which typically explore various solution spaces. The main purpose is to estimate other possible neuron states that lead to global minimum energy through available output measurements. Furthermore, it is shown that the MHNN can retrieve various neuron states with the lowest minimum energy. Subsequent simulations performed on the MHNN reveal that the approach yields a result that surpasses the conventional hybrid HNN. Furthermore, this study provides a new paradigm in the field of neural networks by overcoming the overfitting issue.",2019
Probabilistically Guided Prefix Gene Expression Programming,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000262048100002,"Cerny, BM, Zhou, C, Nelson, PC","Over the years there has been an increasing interest in probabilistically oriented Evolutionary Algorithms (EAs), but it has not been until recently that these innovative methods have been collectively recognized and achieved an independent status. By eliminating the traditionally employed genetic operators, these probabilistic EAs have been forced to adopt an alternative approach, and in the case of Estimation of Distribution Algorithms (EDAs), probabilistic graphical models have become the favored substitute. In this paper, we propose to utilize a previously overlooked probabilistic model known as Hidden Markov Models (HMMs). But preferring not to completely abandon the biologically inspired genetic operations, we largely ignore the classical learning algorithms used to train HMMs, and instead use Differential Evolution (DE) to evolve the underlying numerical parameters of the chosen probabilistic model. The evolved HMMs are then used to generate Prefix Gene Expression Programming (PGEP) chromosomes which encode candidate solutions, and thus provide feedback to guide this proposed evolutionary search process. Finally, benchmarking on a set of symbolic function regression problems has been conducted in order to compare this novel approach to the existing PGEP method.",2008
Model based human motion tracking using probability evolutionary algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000258817900016,"Shen, SA, Tong, ML, Koike, H","A novel evolutionary algorithm called probability evolutionary algorithm (PEA), and a method based on PEA for visual tracking of human motion are presented. PEA is inspired by estimation of distribution algorithms and quantum-inspired evolutionary algorithm, and it has a good balance between exploration and exploitation with very fast computation speed. The individual in PEA is encoded by the probability vector, defined as the smallest unit of information, for the probabilistic representation. The observation step is used in PEA to obtain the observed states of the individual, and the update operator is used to evolve the individual. In the PEA based human tracking framework, tracking is considered to be a function optimization problem, so the aim is to optimize the matching function between the model and the image observation. Since the matching function is a very complex function in high-dimensional space, PEA is used to optimize it. Experiments on 2D and 3D human motion tracking demonstrate the effectiveness, significance and computation efficiency of the proposed human tracking method. (C) 2008 Elsevier B.V. All rights reserved.",2008
Optimization of noisy fitness functions with univariate marginal distribution algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100188,"Hong, Y, Ren, QS and Zeng, A","Darwinian-type genetic algorithms stress the performance of an individual. If an individual has a high fitness, it also has a high probability to survive and to generate offspring. Since in optimization of noisy fitness functions, the fitness of a candidate obtained is not accurate. This characteristic induces its clumsiness for noisy optimization. Compared with Darwinian-type genetic algorithms, the novel computing model Estimation of Distribution Algorithms (EDAs) pay attention to analyzing the selected subpopulations, which makes it more suitable to tackle noisy optimizations. This paper first briefly introduces Univariate Marginal Distribution Algorithm (UMDA), and then proves that for WOneMax problem with noise, under the probability limited condition, UMDA can converge to the global optimal point. But for the limited population size, noise doesn't only delay the convergent time, but also aggravates genetic drift. Since Univariate Marginal Distribution Algorithm with Smoothing Filter (SUMDA) is a feasible technique to diminish genetic drift in UMDA, we adopt SUMDA to tackle noisy optimization. Numerical results show that this method is effective.",2005
An Estimation of Distribution Algorithm Based Portfolio Selection Approach,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000399726300046,"Xu, RT, Zhang, J, Huang, RZ","A portfolio selection problem is about finding an optimal scheme to allocate a fixed amount of capital to a set of available assets. The optimal scheme is very helpful for investors in making decisions. However, finding the optimal scheme is difficult and time-consuming especially when the number of assets is large and some actual investment constraints are considered. This paper proposes a new approach based on estimation of distribution algorithms (EDAs) for solving a cardinality constrained portfolio selection (CCPS) problem. The proposed algorithm, termed PBILCCPS, hybridizes an EDA called population-based incremental learning (PBIL) algorithm and a continuous PBIL (PBILc) algorithm, to optimize the selection of assets and the allocation of capital respectively. The proposed algorithm adopts an adaptive parameter control strategy and an elitist strategy. The performance of the proposed algorithm is compared with a genetic algorithm and a particle swarm optimization algorithm. The results demonstrate that the proposed algorithm can achieve a satisfactory result for portfolio selection and perform well in searching nondominated portfolios with high expected returns.",2010
Memetic optimization of video chain designs,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000225040600101,"Ali, W and Topchy, A","Improving image quality is the backbone of highly competitive display industry. Contemporary video processing system design is a challenging optimization problem. Generally, several video algorithms must be sequentially applied to real-time video data. Overall image quality depends on the nonlinear interactions between multiple design parameters: variable settings for each module (algorithm), the amount of data being transferred in the video processing chain as well as the order of the cascading modules. Unfortunately, no systematic techniques are currently available to configure the video chain without lengthy trial and error process. We propose a rapid and reliable method for optimization of composite video processing systems based on genetic algorithm coupled with local search heuristics. Video system configuration is evolved toward the best image quality, driven by an objective video quality metric. We analyze several local search approaches, including hill-climbing, simplex and estimation-of-distribution algorithms. Experimental study demonstrates superior performance of memetic strategies over the conventional genetic algorithm. We obtain novel and practical video chain solutions that are typically not attainable by regular design process.",2004
Extending Population Based Incremental Learning using Dirichlet Processes,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000326235301088,"Palafox, LF, Noman, N and Iba, H","The unimodal Gaussian has been the distribution of choice for many extensions in Estimation of Distribution Algorithms (EDA). Some groups have used clustering algorithms, like k-means, to use multimodal distributions in different modifications of EDA. Most proposals use a fixed number of groups or clusters, and other works use heuristic approaches to find the right number of clusters in the search space without any previous information. The heuristic methods, however, lack the mathematical rigor required in the inference of a probability distribution's parameters. In this work, we propose the use of the Nonparametric Bayesian Model known as Dirichlet Process to fit the number of clusters given the data in a modified Population Based Incremental Learning (PBIL) model. We compare our approach with similar techniques that also use multimodal probability distributions to enhance the quality of the search in other EDA approaches. Our approach shows improvements by reducing the number of generations needed to find good results that are comparable to the state of the art in clustered EDA.",2013
A Square Lattice Probability Model for Optimising the Graph Partitioning Problem,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000426929700210,"Ceberio, J, Mendiburu, A and Lozano, JA","Estimation of Distribution Algorithms have proved to be very competitive for solving combinatorial and continuous optimisation problems. However, there are problems for which they have not been extensively developed: we refer to constrained optimisation problems. Existing proposals approach these problems by (i) modifying the sampling strategy of the probabilistic model to allow feasible solutions or (ii) adopting general approaches used in the context of heuristic optimisation such as penalisation. Nonetheless, from a theoretical point of view, little progress have been given in the context of EDAs when developing algorithms designed specifically to solve constrained problems.|In this paper, we propose developing EDAs by introducing probability models defined exclusively on the space of feasible solutions. In this sense, we give a first approach by taking the Graph Partitioning Problem (GPP) as a case of study, and present a probabilistic model defined exclusively on the feasible region of solutions: a square lattice probability model. The experiments conducted on a benchmark of 22 artificial instances confirm the effectiveness of the proposal in terms of quality of solutions and execution time.",2017
Team of Bayesian Optimization Algorithms to Solve Task Assignment Problems in Heterogeneous Computing Systems,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000370963700022,"Li, J, Zhang, JQ, Jiang, CJ","A Bayesian optimization algorithm (BOA) belongs to estimation of distribution algorithms (EDAs). It is characterized by combining a Bayesian network and evolutionary algorithms to solve nearly decomposable optimization problems. BOA is less popularly applied to solve high dimensionality complex optimization problems. A key reason is that the cost of training all dimensions by BOA becomes expensive with the increase of problem dimensionality. Since data are relatively sparse in a high dimensional space, even though BOA can train all dimensions simultaneously, the interdependent relations between different dimensions are difficult to learn. Its search ability is thus significantly reduced. In this paper, we propose a team of Bayesian optimization algorithms (TBOA) to search and learn dimensionality. TBOA consists of multiple BOAs, in which each BOA corresponds to a dimension of the solution domain and it is responsible for the search of this dimension's value region. The proposed TBOA is used to solve the real problem of task assignment in heterogeneous computing systems. Extensive experiments demonstrate that the computational cost of the overall training in TBOA is decreased very significantly while keeping high solution accuracy.",2014
Enhancing the scalability of multi-objective optimization via restricted Boltzmann machine-based estimation of distribution algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000324350000012,"Shim, VA, Tan, KC, Chia, JY","The exploitation of probability distribution of the solution set and linkage information among decision variables in guiding the search towards optimality is the main characteristic of estimation of distribution algorithms (EDAs). In this paper, the restricted Boltzmann machine (RBM) is modeled as a novel EDA in the context of multi-objective optimization. RBM is an energy-based stochastic neural network. The probabilities of the joint configuration over the visible and hidden units in the network are trained using contrastive divergence until the distribution over the global state reaches a certain level of thermal equilibrium. Subsequently, the probabilistic model is constructed using the energy function of the network. In addition, clustering in the phenotypic space is incorporated into the proposed algorithm. The effects on clustering and the stability of the trained network on optimization performance are rigorously examined. Experimental studies are conducted to analyze the performance of the proposed algorithm in scalable problems with large number of objective functions and decision variables. (C) 2013 Elsevier Inc. All rights reserved.",2013
A random forest-regression-based inverse-modeling evolutionary algorithm using uniform reference points,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000871322500009,"Gholamnezhad, P, Broumandnia, A and Seydi, V","The model-based evolutionary algorithms are divided into three groups: estimation of distribution algorithms, inverse modeling, and surrogate modeling. Existing inverse modeling is mainly applied to solve multi-objective optimization problems and is not suitable for many-objective optimization problems. Some inversed-model techniques, such as the inversed-model of multi-objective evolutionary algorithm, constructed from the Pareto front (PF) to the Pareto solution on nondominated solutions using a random grouping method and Gaussian process, were introduced. However, some of the most efficient inverse models might be eliminated during this procedure. Also, there are challenges, such as the presence of many local PFs and developing poor solutions when the population has no evident regularity. This paper proposes inverse modeling using random forest regression and uniform reference points that map all nondominated solutions from the objective space to the decision space to solve many-objective optimization problems. The proposed algorithm is evaluated using the benchmark test suite for evolutionary algorithms. The results show an improvement in diversity and convergence performance (quality indicators).",2022
CROSS-ENTROPY FOR MONTE-CARLO TREE SEARCH,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000263788400002,"Chaslot, GMJB, Winands, MHM, van den Herik, HJ","Recently, Monte-Carlo Tree Search (MCTS) has become a Popular approach for intelligent play in games. Amongst others, it is successfully used in most state-of-the-art Go programs. To improve the playing strength of these Go programs any further, many parameters dealing with MCTS Should be fine-tuned.|In this paper, we propose to apply the Cross-Entropy Method (CEM) for this task. The method is comparable to Estimation-of-Distribution Algorithms (EDAs), a new area of evolutionary computation. We tested CEM by tuning various types of parameters in our Go program MANGO. The experiments were performed in matches against the open-source program GNU Go. They revealed that a program with the CEM tuned parameters played better than without. Moreover, MANGO plus CEM outperformed the regular MANGO for various time settings and board sizes. From the results we may conclude that parameter tuning by CEM genuinely improved the playing strength of MANGO, for various time settings. This result may be generalized to other game engines using MCTS.",2008
Improving model combination through local search in parallel univariate EDAs,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100190,"delaOssa, L, Gámez, JA and Puerta, JM","Migration of probabilistic models instead of individuals has been shown beneficial in Islands-based models of parallel univariate Estimation of Distribution Algorithms (EDAs). One of the key points when using this type of migration is how to incorporate the incoming probabilistic model to the inner one in a given island. When dealing with combinatorial optimization problems and univariate EDAs, models can be combined successfully by using a convex combination of the two probabilistic models [5]. In this paper we present an alternative way of combining probabilistic models. The new proposal for model combination is based on local search methods, and has its motivation in trying to identify what parts of the incoming model can help to improve the inner one, and to use only these parts to update the incoming model, instead of updating the whole one as in [5]. Several algorithms are proposed and evaluated by using different test problems. The experiments show that the new proposals perform better than those based on convex combination, especially in the most difficult test problems.",2005
Hybridisation of evolutionary programming and machine learning with k-nearest neighbor estimation,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053701039,"He, JS, Yang, ZY and Yao, X","Evolutionary programming(EP) focus on the search step size which decides the ability of escaping local minima, however does not touch the issue of search in promising region. Estimation of Distribution Algorithms(EDAs) focus on where the promising region is, however have less consideration about behavior of each individual in solution search algorithms. Since the basic ideas of EP and EDAs are quite different, it is possible to make them reinforce each other. In this paper, we present a hybrid evolutionary framework to make use of both the ideas of EP and EDAs through introducing a mini estimation operator into EP's search cycle. Unlike previous EDAs that use probability density function(PDF), the estimation mechanism used in the proposed framework is the k-nearest neighbor estimation which can perform better with relative small amount of training samples. Our experimental results have shown that the incorporation of machine learning techniques, such as k-nearest neighbor estimation, can improve the performance of evolutionary optimisation algorithms for a large number of benchmark functions.",2007
