Title,Ingenio,URL,Authors,Abstract,Year
Hybridisation of evolutionary programming and machine learning with k-nearest neighbor estimation,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000256053701039,"He, JS, Yang, ZY and Yao, X","Evolutionary programming(EP) focus on the search step size which decides the ability of escaping local minima, however does not touch the issue of search in promising region. Estimation of Distribution Algorithms(EDAs) focus on where the promising region is, however have less consideration about behavior of each individual in solution search algorithms. Since the basic ideas of EP and EDAs are quite different, it is possible to make them reinforce each other. In this paper, we present a hybrid evolutionary framework to make use of both the ideas of EP and EDAs through introducing a mini estimation operator into EP's search cycle. Unlike previous EDAs that use probability density function(PDF), the estimation mechanism used in the proposed framework is the k-nearest neighbor estimation which can perform better with relative small amount of training samples. Our experimental results have shown that the incorporation of machine learning techniques, such as k-nearest neighbor estimation, can improve the performance of evolutionary optimisation algorithms for a large number of benchmark functions.",2007
Learning Bayesian Network Structures with GOMEA,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000579327800131,"Orphanou, K, Thierens, D and Bosman, PAN","Bayesian networks (BNs) are probabilistic graphical models which are widely used for knowledge representation and decision making tasks, especially in the presence of uncertainty. Finding or learning the structure of BNs from data is an NP-hard problem. Evolutionary algorithms (EAs) have been extensively used to automate the learning process. In this paper, we consider the use of the Gene-Pool Optimal Mixing Evolutionary Algorithm (GOMEA). GOMEA is a relatively new type of EA that belongs to the class of model-based EAs. The model used in GOMEA is aimed at modeling the dependency structure between problem variables, so as to improve the efficiency and effectiveness of variation. This paper shows that the excellent performance of GOMEA transfers from well-known academic benchmark problems to the specific case of learning BNs from data due to its model-building capacities and the potential to compute partial evaluations when learning BNs. On commonly-used datasets of varying size, we find that GOMEA outperforms standard algorithms such as Order-based search (OBS), as well as other EAs, such as Genetic Algorithms (GAs) and Estimation of Distribution algorithms (EDAs), even when efficient local search techniques are added.",2018
Evolutionary Optimization,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000301089900001,"Blum, C, Chiong, R, Weise, T","The emergence of different metaheuristics and their new variants in recent years has made the definition of the term Evolutionary Algorithms unclear. Originally, it was coined to put a group of stochastic search algorithms that mimic natural evolution together. While some people would still see it as a specific term devoted to this group of algorithms, including Genetic Algorithms, Genetic Programming, Evolution Strategies, Evolutionary Programming, and to a lesser extent Differential Evolution and Estimation of Distribution Algorithms, many others would regard ""Evolutionary Algorithms"" as a general term describing population-based search methods that involve some form of randomness and selection. In this chapter, we re-visit the fundamental question of ""what is an Evolutionary Algorithm?"" not only from the traditional viewpoint but also the wider, more modern perspectives relating it to other areas of Evolutionary Computation. To do so, apart from discussing the main characteristics of this family of algorithms we also look at Memetic Algorithms and the Swarm Intelligence algorithms. From our discussion, we see that establishing semantic borders between these algorithm families is not always easy, nor necessarily useful. It is anticipated that they will further converge as the research from these areas cross-fertilizes each other.",2012
An adaptive multiobjective estimation of distribution algorithm with a novel Gaussian sampling strategy,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000411868100013,"Lin, T, Zhang, H, Cui, NG","In most of existing multiobjective estimation of distribution algorithms (MEDAs), there exist drawbacks: incorrect treatment of population outliers; the loss of population diversity; and too much computational effort being spent on finding an optimal population model. To ease the drawbacks, this paper designs a novel clustering-based multivariate Gaussian sampling strategy and proposes an adaptive MEDA called AMEDA. A clustering analysis approach is utilized in AMEDA to discover the distribution structure of the population. Based on the distribution information, with a certain probability, a local or a global multivariate Gaussian model (MGM) is built for each solution to sample a new solution. A covariance sharing strategy is designed in AMEDA to reduce the complexity of building MGMs, and an adaptive update strategy of the probability that controls the contributions of the two types of MGMs is developed to dynamically balance exploration and exploitation. AMEDA is compared with four representative MOEAs on a number of test instances with complex Pareto fronts and variable linkages. Experimental results suggest that AMEDA outperforms the comparison algorithms on dealing with the test instances. The effectiveness of the clustering-based multivariate Gaussian sampling strategy and the adaptive probability update strategy is also experimentally verified.",2017
EDNA:: Estimation of dependency networks algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000247802100043,"Gámez, JA, Mateo, JL and Puerta, JM","In this work we present a new proposal in order to model the probability distribution in the estimation of distribution algorithms. This approach is based on using dependency networks [1] instead of Bayesian networks or simpler models in which structure is limited. Dependency networks are probabilistic graphical models similar to Bayesian networks, but with a significant difference: they allow directed cycles in the graph. This difference can be an important advantage because of two main reasons. First, in some real problems cyclic relationships appear between variables an this fact cannot be represented in a Bayesian network. Secondly, dependency networks can be built easily due to the fact that there is no need to check the existence of cycles as in a Bayesian network.|In this paper we propose to use a general (multivariate) model in order to deal with a richer representation, however, in this initial approach to the problem we also propose to constraint the construction phase in order to use only bivariate statistics. The algorithm is compared with classical approaches with the same complexity order, i.e. bivariate models as chains and trees.",2007
Parameter-less hierarchical Bayesian optimization algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000246337500011,"Pelikan, M, Hartmann, A and Lin, TK","This chapter describes the parameter-less hierarchical Bayesian optimization algorithm (hBOA), which enables the use of hBOA without the need for tuning parameters for solving each problem instance. There are three crucial parameters in hBOA: (1) the selection pressure, (2) the window size for restricted tournaments, and (3) the population size. Although both the selection pressure and the window size influence hBOA performance, the asymptotic time complexity of hBOA should not change with typical choices of these two parameters. However, there is no population size that is suitable for all problems of interest because the population size strongly depends on problem size and problem difficulty. To eliminate the population size, the parameter-less hBOA adopts the population-sizing technique of the parameter-less genetic algorithm. Based on the existing theory, the parameter-less hBOA should be able to solve nearly decomposable and hierarchical problems in a quadratic or subquadratic number of function evaluations without the need for setting any parameters whatsoever. A number of experiments are presented to verify scalability of the parameter-less hBOA. The chapter also discusses how the parameter-less population-sizing scheme can be incorporated into other estimation of distribution algorithms (EDAs).",2007
Introducing l1-regularized Logistic Regression in Markov Networks based EDAs,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000312932600214,"Luigi, M, Matteo, M and Gabriele, V","Estimation of Distribution Algorithms evolve populations of candidate solutions to an optimization problem by introducing a statistical model, and by replacing classical variation operators of Genetic Algorithms with statistical operators, such as estimation and sampling. The choice of the model plays a key role in the evolutionary process, indeed it strongly affects the convergence to the global optimum. From this point of view, in a black-box context, especially when the interactions among variables in the objective function are sparse, it becomes fundamental for an EDA to choose the right model, able to encode such correlations. In this paper we focus on EDAs based on undirected graphical models, such as Markov Networks. To learn the topology of the graph we apply a sparse method based on l(1)-regularized logistic regression, which has been demonstrated to be efficient in the high-dimensional case, i.e., when the number of observations is much smaller than the sample space. We propose a new algorithm within the DEUM framework, called DEUMl1, able to learn the interactions structure of the problem without the need of prior knowledge, and we compare its performance with other popular EDAs, over a set of well known benchmarks.",2011
Bi-Variate Artificial Chromosomes with Genetic Algorithm for Single Machine Scheduling Problems with Sequence-Dependent Setup Times,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000312932600007,"Chen, SH and Chen, MC","Artificial chromosomes with genetic algorithm (ACGA) is one of the latest Estimation of Distribution Algorithms (EDAs). This algorithm has been used to solve different kinds of scheduling problems successfully. However, due to its probabilistic model does not consider the variable interactions, ACGA may not perform well in some scheduling problems, particularly the sequence-dependent setup times are considered because a former job influences the processing time of next job. It is not sufficient that probabilistic model just captures the ordinal information from parental distribution. As a result, this paper proposes a bi-variate probabilistic model added into the ACGA. The new algorithm is named extended artificial chromosomes with genetic algorithm (eACGA) and it is used to solve single machine scheduling problem with sequence-dependent setup times in a common due-date environment. Some heuristics are also employed with eACGA. The results indicate that the average error ratio of eACGA is one-half of the ACGA. In addition, when eACGA works with other heuristics, the hybrid algorithm achieves the best solution quality when it is compared with other algorithms in literature. Thus, the proposed algorithms are effective for solving this scheduling problem with setup consideration.",2011
A model reference adaptive search method for global optimization,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000248668200011,"Hu, JQ, Fu, MC and Marcus, SI","Model reference adaptive search (MRAS) for solving global optimization problems works with a parameterized probabilistic model on the solution space and generates at each iteration a group of candidate solutions. These candidate solutions are then used to update the parameters associated with the probabilistic model in such a way that the future search will be biased toward the region containing high-quality solutions. The parameter updating procedure in MRAS is guided by a sequence of implicit probabilistic models we call reference models. We provide a particular algorithm instantiation of the MRAS method, where the sequence of reference models can be viewed as the generalized probability distribution models for estimation of distribution algorithms (EDAs) with proportional selection scheme. In addition, we show that the model reference framework can also be used to describe the recently proposed cross-entropy (CE) method for optimization and to study its properties. Hence, this paper can also be seen as a study on the effectiveness of combining CE and EDAs. We prove global convergence of the proposed algorithm in both continuous and combinatorial domains, and we carry out numerical studies to illustrate the performance of the algorithm.",2007
Optimization in continuous domain by real-coded estimation of distribution algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000221600700027,"Paul, TK and Iba, H","Finding global optima in the continuous domain is challenging for Genetic Algorithms (GAs). Traditional GAs use either binary-coded or real-coded representation of the variables, but there is a trade-off between these two encoding methods. Recombination operators for binary-coded GAs are simple to design, but the length of the string representing an individual would be huge if the number of design variables is larger; whereas, in real-coded GAs the length of an individual would be shorter, but the design of crossover and mutation operators are difficult, and sometimes they lead to premature convergence. To alleviate the problems of these two methods of encoding, real-coded Estimation of Distribution Algorithms (EDAs), which replace the recombination operators of GAs with estimation and sampling of the probability density function of the variables at each generation, have been proposed. In this paper, we show how real-coded EDAs can be applied to the optimization of multivariate functions in continuous domain and present the experimental results of three bench-mark functions produced by our proposed algorithm. In comparison with others EDAs, our proposed method obtains encouraging accuracy and efficiency.",2003
Graphical model based continuous estimation of distribution algorithm,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000405457500029,"PourMohammadBagher, L, Ebadzadeh, MM and Safabakhsh, R","In this paper, a new estimation of distribution algorithm is introduced. The goal is to propose a method that avoids complex approximations of learning a probabilistic graphical model and considers multivariate dependencies between continuous random variables. A parallel model of some subgraphs with a smaller number of variables is learned as the probabilistic graphical model. In each generation, the joint probability distribution of the selected solutions is estimated using a Gaussian Mixture model. Then, learning the graphical model of dependencies among random variables and sampling are done separately for each Gaussian component. In the learning step, using the selected solutions of each Gaussian mixture component, the structure of a Markov network is learned. This network is decomposed to maximal cliques and a clique graph. Then, complete Bayesian network structures are learned for these subgraphs using an optimization algorithm. The proposed optimization problem is a 0-1 constrained quadratic programming which finds the best permutation of variables. Then, sampling is done from each Bayesian network of each Gaussian component. The introduced method is compared with the other network-based estimation of distribution algorithms for optimization of continuous numerical functions. (C) 2017 Published by Elsevier B.V All rights reserved.",2017
Behaviour of UMDAc with truncation selection on monotonous functions,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000232173100339,"Grahl, X, Minner, S and Rothlauf, F","Of late, much progress has been made in developing Estimation of Distribution Algorithms (EDA), algorithms that use probabilistic modelling of high quality solutions to guide their search. While experimental results on EDA behaviour are widely available, theoretical results are still rare. This is especially the case for continuous EDA. In this article, we develop theory that predicts the behaviour of the Univariate Marginal Distribution, Algorithm in the continuous domain (UMDA(c)) with truncation selection on monotonous fitness functions. Monotonous functions are commonly used to model the algorithm behaviour far from the optimum. Our result includes formulae to predict population statistics in a specific generation as well as population statistics after convergence. We find that population statistics develop identically for monotonous functions. We show that if assuming monotonous fitness functions, the distance that UMDA(c) travels across the search space is bounded and solely relies on the percentage of selected individuals and not on the structure of the fitness landscape. This can be problematic if this distance is too small for the algorithm to find the optimum. Also, by wrongly setting the selection intensity, one might not be able to explore the whole search space.",2005
A Multiobjective Estimation of Distribution Algorithm Based on Artificial Bee Colony,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000346422500064,"Novais, FT, Batista, LS, Guimaraes, FG","In this paper, we propose a hybrid Multiobjective Estimation of Distribution Algorithm based on Artificial Bee Colonies and Clusters (MOEDABC) to solve multiobjective optimization problems with continuous variables. This algorithm is inspired in the organization and division of work in a bee colony and employs techniques from estimation of distribution algorithms. To improve some estimations we also employ clustering methods in the objective space.|In the MOEDABC model, the colony consists of four groups of bees, each of which with its specific role in the colony: employer bees, onlookers, farmers and scouts. Each role is associated to specific tasks in the optimization process and employs different estimation of distribution methods. By combining estimation of distribution, clusterization of the objective domain, and the crowding distance assignment of NSGA-II, it was possible to extract more information about the optimization problem, thus enabling an efficient solution of large scale decision variable problems. Regarding the test problems, quality indicators, and GDE3, MOEA/D and NSGA-II methods, the combination of strategies incorporated into the MOEDABC algorithm has presented competitive results, which indicate this method as a useful optimization tool for the class of problems considered.",2013
Minimal Walsh Structure and Ordinal Linkage of Monotonicity-Invariant Function Classes on Bit Strings,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000364333000043,"Christie, LA, McCall, JAW and Lonie, DP","Problem structure, or linkage, refers to the interaction between variables in a black-box fitness function. Discovering structure is a feature of a range of algorithms, including estimation of distribution algorithms (EDAs) and perturbation methods (PMs). The complexity of structure has traditionally been used as a broad measure of problem difficulty, as the computational complexity relates directly to the complexity of structure. The EDA literature describes necessary and unnecessary interactions in terms of the relationship between problem structure and the structure of probabilistic graphical models discovered by the EDA. In this paper we introduce a classification of problems based on monotonicity invariance. We observe that the minimal problem structures for these classes often reveal that significant proportions of detected structures are unnecessary. We perform a complete classification of all functions on 3 bits. We consider nonmonotonicity linkage discovery using perturbation methods and derive a concept of directed ordinal linkage associated to optimization schedules. The resulting refined classification factored out by relabeling, shows a hierarchy of nine directed ordinal linkage classes for all 3-bit functions. We show that this classification allows precise analysis of computational complexity and parallelizability and conclude with a number of suggestions for future work.",2014
Sporadic model building for efficiency enhancement of hierarchical BOA,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000249917300064,"Pelikan, M, Sastry, K and Goldberg, DE","This paper describes and analyzes sporadic model building, which can be used to enhance the efficiency of the hierarchical Bayesian optimization algorithm (hBOA) and other advanced estimation of distribution algorithms (EDAs) that use complex multivariate probabilistic models. With sporadic model building, the structure of the probabilistic model is updated once every few iterations (generations), whereas in the remaining iterations only model parameters (conditional and marginal probabilities) axe updated. Since the time complexity of updating model parameters is much lower than the time complexity of learning the model structure, sporadic model building decreases the overall time complexity of model building. The paper shows that for boundedly difficult nearly decomposable and hierarchical optimization problems, sporadic model building leads to a significant model-building speedup that decreases the asymptotic time complexity of model building in hBOA by a factor of Theta(n(0.26)) to Theta(n(0.5)), where n is the problem size. On the other hand, sporadic model building also increases the number of evaluations until convergence; nonetheless, the evaluation slowdown is insignificant compared to the gains in the asymptotic complexity of model building.",2006
Kernels of Mallows Models under the Hamming Distance for solving the Quadratic Assignment Problem,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000599930700006,"Arza, E, Pérez, A, Ceberio, J","The Quadratic Assignment Problem (QAP) is a well-known permutation-based combinatorial optimization problem with real applications in industrial and logistics environments. Motivated by the challenge that this NP-hard problem represents, it has captured the attention of the optimization community for decades. As a result, a large number of algorithms have been proposed to tackle this problem. Among these, exact methods are only able to solve instances of size n < 40. To overcome this limitation, many metaheuristic methods have been applied to the QAP. In this work, we follow this direction by approaching the QAP through Estimation of Distribution Algorithms (EDAs). Particularly, a non-parametric distance-based exponential probabilistic model is used. Based on the analysis of the characteristics of the QAP, and previous work in the area, we introduce Kernels of Mallows Model under the Hamming distance to the context of EDAs. Conducted experiments point out that the performance of the proposed algorithm in the QAP is superior to (i) the classical EDAs adapted to deal with the QAP, and also (ii) to the specific EDAs proposed in the literature to deal with permutation problems.",2020
"Time series forecasting by evolving artificial neural networks with genetic algorithms, differential evolution and estimation of distribution algorithm",Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000313062100003,"Donate, JP, Li, XD, de Miguel, AS","Time series forecasting is an important tool to support both individual and organizational decisions (e.g. planning production resources). In recent years, a large literature has evolved on the use of evolutionary artificial neural networks (EANN) in many forecasting applications. Evolving neural networks are particularly appealing because of their ability to model an unspecified nonlinear relationship between time series variables. In this work, two new approaches of a previous system, automatic design of artificial neural networks (ADANN) applied to forecast time series, are tackled. In ADANN, the automatic process to design artificial neural networks was carried out by a genetic algorithm (GA). This paper evaluates three methods to evolve neural networks architectures, one carried out with genetic algorithm, a second one carried out with differential evolution algorithm (DE) and the last one using estimation of distribution algorithms (EDA). A comparative study among these three methods with a set of referenced time series will be shown. In this paper, we also compare ADANN forecasting ability against a forecasting tool called Forecast Pro(A (R)) (FP) software, using five benchmark time series. The object of this study is to try to improve the final forecasting getting an accurate system.",2013
Using metaheuristic algorithms for parameter estimation in generalized Mallows models,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000366805900022,"Aledo, JA, Gámez, JA and Molina, D","This paper deals with the problem of parameter estimation in the generalized Mallows model (GMM) by using both local and global search metaheuristic (MH) algorithms. The task we undertake is to learn parameters for defining the GMM from a dataset of complete rankings/permutations. Several approaches can be found in the literature, some of which are based on greedy search and branch and bound search. The greedy approach has the disadvantage of usually becoming trapped in local optima, while the branch and bound approach, basically A* search, usually comes down to approximate search because of memory requirements, losing in this way its guaranteed optimality. Here, we carry out a comparative study of several MH algorithms (iterated local search (ILS) methods, variable neighborhood search (VNS) methods, genetic algorithms (GAs) and estimation of distribution algorithms (EDAs)) and a tailored algorithm A* to address parameter estimation in GMMs. We use 22 real datasets of different complexity, all but one of which were created by the authors by preprocessing real raw data. We provide a complete analysis of the experiments in terms of accuracy, number of iterations and CPU time requirements. (C) 2015 Elsevier B.V. All rights reserved.",2016
A Novel EDAs Based Method for HP Model Protein Folding,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000274803100041,"Chen, BH, Li, L and Hu, JL","The protein structure prediction (PSP) problem is one of the most important problems in computational biology. This paper proposes a novel Estimation of Distribution Algorithms (EDAs) based method to solve the PSP problem on HP model. Firstly, a composite fitness function containing the information of folding structure core formation is introduced to replace the traditional fitness function of RP model. It can help to select more optimum individuals for probabilistic model of EDAs algorithm. And a set of guided operators are used to increase the diversity of population and the likelihood of escaping from local optima. Secondly, an improved backtracking repairing algorithm is proposed to repair invalid individuals sampled by the probabilistic model of EDAs for the long sequence protein instances. A detection procedure of feasibility is added to avoid entering invalid closed areas when selecting directions for the residues. Thus, it can significant reduce the number of backtracking operation and the computational cost for long sequence protein. Experimental results demonstrate that the proposed method outperform the basic EDAs method. At the same time, it is very competitive with the other existing algorithms for the PSP problem on lattice HP models.",2009
Metaheuristic approaches to the placement of suicide bomber detectors,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000432802000011,"Cotta, C and Gallardo, JE","Suicide bombing is an infamous form of terrorism that is becoming increasingly prevalent in the current era of global terror warfare. We consider the case of targeted attacks of this kind, and the use of detectors distributed over the area under threat as a protective countermeasure. Such detectors are non-fully reliable, and must be strategically placed in order to maximize the chances of detecting the attack, hence minimizing the expected number of casualties. To this end, different metaheuristic approaches based on local search and on population-based search (such as a hill climber, different Greedy randomized adaptive search procedures, an evolutionary algorithm and several estimation of distribution algorithms) are considered and benchmarked against a powerful greedy heuristic from the literature. We conduct an extensive empirical evaluation on synthetic instances featuring very diverse properties. Most metaheuristics outperform the greedy algorithm, and a hill-climber is shown to be superior to remaining approaches. This hill-climber is subsequently subject to a sensitivity analysis to determine which problem features make it stand above the greedy approach, and is finally deployed on a number of problem instances built after realistic scenarios, corroborating the good performance of the heuristic.",2018
Adaptive Evolutionary Algorithm Based on a Cliqued Gibbs Sampling over Graphical Markov Model Structure,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000324600300008,"Ponce-de-Leon-Senti, EE and Diaz-Diaz, E","This chapter introduces Estimation of Distribution Algorithms (EDAs) based on a learning strategy with two steps. The first step is based on the estimation of the searching sample complexity through an index based on the sample entropy. The searching sample algorithm learns a tree, and then, uses a sample complexity index to prognose the missing edges to obtain the cliques of the structure of the estimating distribution adding more edges if necessary. In the second step a new population is generated by a new cliqued Gibbs sampler (CG-Sampler) that drags through the space of solutions driven by the cliques of the learned graphical Markov model. Two variants of this algorithm are compared, the Adaptive Tree Cliqued - EDA (ATC-EDA) and the Adaptive Extended Tree Cliqued - EDA (AETC-EDA), and the Boltzmann selection procedure is used in CG-Sampler. They are tested with 5 known functions defined for 48, 50, 99 and 100 variables, and compared to Univariate Marginal Distribution Algorithm (UMDA). The performance of the two algorithms compared to UMDA is equal for OneMax and ZeroMax functions. The ATC-EDA and AETC-EDA are better than the UMDA for the other 3 functions.",2012
NichingEDA: Utilizing the Diversity Inside A Population of EDAs For Continuous Optimization,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000263406500191,"Dong, WS and Yao, X","Since the Estimation of Distribution Algorithms (EDAs) have been introduced, several single model based EDAs and mixture model based EDAs have been developed. Take Gaussian models as an example, EDAs based on single Gaussian distribution have good performance on solving simple unimodal functions and multimodal functions whose landscape has an obvious trend towards the global optimum. But they have difficulties in solving multimodal functions with irregular landscapes, such as wide basins, flat plateaus and deep valleys. Gaussian mixture model based EDAs have been developed to remedy this disadvantage of single Gaussian based EDAs. A general framework NichingEDA is presented in this paper from a new perspective to boost single model based EDAs' performance. Through adopting a niching method and recombination operators in a population of EDAs, NichingEDA significantly boosts the traditional single model based EDAs' performance by making use of the diversity inside the EDA population on hard problems without estimating a precise distribution. Our experimental studies have shown that NichingEDA is very effective for some hard global optimization problems, although its scalability to high dimensional functions needs improving. Analyses and discussions are presented to explain why NichingEDA performed well/poorly on certain benchmark functions.",2008
Studying XCS/BOA learning in boolean functions: Structure encoding and random Boolean functions,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000249917300214,"Butz, MV and Pelikan, M","Recently, studies with the XCS classifier system on Boolean functions have shown that in certain types of functions simple crossover operators can lead to disruption and, consequently, a more effective recombination mechanism is required. Simple crossover operators were replaced by recombination based on estimation of distribution algorithms (EDAs). The combination showed that XCS with such a statistics-based crossover operator can solve challenging hierarchical functions more efficiently. This study elaborates the gained competence further investigating the coding scheme for the EDA component (BOA in our case) of XCS as well as performance in randomly generated Boolean function problems. Results in hierarchical Boolean functions show that the originally used 2-bit coding scheme induces a certain learning bias that stresses additional diversity in the evolving XCS population. A I-bit coding scheme as well as a restricted 2-bit coding scheme confirm the suspected bias. The alternative encodings decrease the unnecessary bias towards specificity and increase performance robustness. The paper concludes with a discussion on the challenges ahead for XCS in Boolean function problems as well as on the implications of the obtained results for real-valued and multiple-valued classification problems, multistep problems, and function approximation problems.",2006
Population-Based Incremental Learning for Effective IoT Service Composition with Replication,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:001331809000009,"Sun, FY, Chen, G, Hartmann, S","Internet of Things Service Composition (SCIoT) aims to find the best composite IoT service to fulfil users' requirements. Given the NP-hard complexity of SCIoT, Evolutionary Computation methods, especially Estimation of Distribution Algorithms (EDAs), have received increasing attention to solve SCIoT problems. As one of the most popular EDA methods, Population-Based Incremental Learning (PBIL) has demonstrated its strong competency in optimising composed services in SCIoT. However, conventional PBIL does not explicitly utilize problem knowledge such as QoS and service replication, limiting its effectiveness for IoT service composition. In this paper, we propose a new PBIL based approach, named Population-Based Incremental Learning to Improve Service Composition (PBILISC), to solve the SCIoT problem. Different from traditional PBIL, PBILISC seamlessly integrates PBIL with QoS-aware local search (QLS) to effectively handle replicated services in the SCIoT problem. Specifically, PBILISC evolves a series of populations of solutions jointly through PBIL and QLS. PBIL leverages a probability distribution for population updates, while QLS focuses on improving the best evolved solution by searching promising neighboring solutions under the guidance of QoS. Experimental results show that PBILISC can outperform PBIL and several state-of-the-art methods on multiple benchmark SCIoT problems.",2024
Compact representations as a search strategy: Compression EDAs,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000240221500005,"Toussaint, M","The choice of representation crucially determines the capability of search processes to find complex solutions in which many variables interact. The question is how good representations can be found and how they can be adapted online to account for what can be learned about the structure of the problem from previous samples. We address these questions in a scenario that we term indirect Estimation-of-Distribution: We consider a decorrelated search distribution (mutational variability) on a variable length genotype space. A one-to-one encoding onto the phenotype space then needs to induce an adapted phenotypic search distribution incorporating the dependencies between phenotypic variables that have been observed successful previously. Formalizing this in the framework of Estimation-of-Distribution Algorithms, an adapted phenotypic search distribution can be characterized as minimizing the Kullback-Leibler divergence (KLD) to a population of previously selected samples (parents). The paper derives a relation between this KLD and the description length of the encoding, stating that compact representations provide a way to minimize the divergence. A proposed class of Compression Evolutionary Algorithms and experiments with an grammar-based compression scheme illustrate the new concept. (C) 2006 Elsevier B.V. All rights reserved.",2006
Multi-population and diffusion UMDA for dynamic multimodal problems,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000283633200010,"Wu, Y, Wang, YP, Ye, JM","In dynamic environments, it is important to track changing optimal solutions over time. Univariate marginal distribution algorithm (UMDA) which is a class algorithm of estimation of distribution algorithms attracts more and more attention in recent years. In this paper a new multi-population and diffusion UMDA (MDUMDA) is proposed for dynamic multimodal problems. The multi-population approach is used to locate multiple local optima which are useful to find the global optimal solution quickly to dynamic multimodal problems. The diffusion model is used to increase the diversity in a guided fashion, which makes the neighbor individuals of previous optimal solutions move gradually from the previous optimal solutions and enlarge the search space. This approach uses both the information of current population and the part history information of the optimal solutions. Finally experimental studies on the moving peaks benchmark are carried out to evaluate the proposed algorithm and compare the performance of MDUMDA and multi-population quantum swarm optimization (MQSO) from the literature. The experimental results show that the MDUMDA is effective for the function with moving optimum and can adapt to the dynamic environments rapidly.",2010
Bayesian networks for interpretable machine learning and optimization,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000687473600006,"Mihaljevic, B, Bielza, C and Larrañaga, P","As artificial intelligence is being increasingly used for high-stakes applications, it is becoming more and more important that the models used be interpretable. Bayesian networks offer a paradigm for inter-pretable artificial intelligence that is based on probability theory. They provide a semantics that enables a compact, declarative representation of a joint probability distribution over the variables of a domain by leveraging the conditional independencies among them. The representation consists of a directed acyclic graph that encodes the conditional independencies among the variables and a set of parameters that encodes conditional distributions. This representation has provided a basis for the development of algo-rithms for probabilistic reasoning (inference) and for learning probability distributions from data. Bayesian networks are used for a wide range of tasks in machine learning, including clustering, super -vised classification, multi-dimensional supervised classification, anomaly detection, and temporal mod-eling. They also provide a basis for estimation of distribution algorithms, a class of evolutionary algorithms for heuristic optimization. We illustrate the use of Bayesian networks for interpretable machine learning and optimization by presenting applications in neuroscience, the industry, and bioin-formatics, covering a wide range of machine learning and optimization tasks. (c) 2021 Published by Elsevier B.V.",2021
Novel Metaheuristic Approach: Integration of Variables Method (IVM) and Human-Machine Interaction for Subjective Evaluation,Full Text @ UPM,https://www.webofscience.com/wos/woscc/full-record/WOS:000502759200046,"Asgher, U, Simeón, R, Arzola-Ruiz, J","Metaheuristics is recognized as the most practical approach in simulation based global optimization and during investigation of the state-of-the-art optimization approaches from local searches over evolutionary computation methods to estimation of distribution algorithms. In this study a new evolutionary metaheuristic approach ""The Integration of Variables Method (IVM)"" is devised for global optimization, that methodology is characterized by making vide solutions codes in an objective population aided by any composition of operators. The Genetic Algorithms (GA) are incorporated in this methodology; where genetic operators are used to evolve populations classifiers in creation of new concrete heuristics solutions for decision making tasks. In this work, the main consideration is devoted to the exploration of Extremes value distribution of Functions with multi Variables Codes in brain decision making process and Brain Computer Interface (BCI) tasks. The properties of Extremes value distribution algorithm are characterized by the diversity of measurements in populations of available solutions. Additionally, while generating adequate solutions of the basic objectives, subjective indicators of human-machine interaction are used to differentiate the characteristics of the different solutions in a population. The results obtained from this metaheuristic approach are compared with results of Genetic Algorithms (GA) in case study related with Optimal Multiple Objective Design and Progressive Cutting Dies implemented in a CAD system.",2020
